,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Ground_Clearance,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Type,Audiosystem,Boot_Space
748,748,Kia,Carnival,Premium 8 Str,2515000,2199,4,FWD (Front Wheel Drive),0,Diesel,1755,5115 mm,1985,MUV,5,0,0,0,0,Electric Power,All Windows,Smart Key,2003800,44017502750,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
749,749,Kia,Carnival,Prestige 7 Str,2895000,2199,4,FWD (Front Wheel Drive),0,Diesel,1755,5115 mm,1985,MUV,5,0,0,0,0,Electric Power,All Windows,Smart Key,2003800,44017502750,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
750,750,Kia,Carnival,Prestige 9 (6+3) Str,2995000,2199,4,FWD (Front Wheel Drive),0,Diesel,1755,5115 mm,1985,MUV,5,0,0,0,0,Electric Power,All Windows,Smart Key,2003800,44017502750,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
751,751,Kia,Carnival,Limousine 7 Str,3395000,2199,4,FWD (Front Wheel Drive),0,Diesel,1755,5115 mm,1985,MUV,5,0,0,0,0,Electric Power,All Windows,Smart Key,2003800,44017502750,Digital,Analog,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
752,752,Skoda,Superb,Style 1.8 Tsi Mt,2599599,1798,4,FWD (Front Wheel Drive),66,Petrol,1483,4861 mm,1864,Sedan,4,14,0,1449,164,Electro-Hydraulic,All Windows,Smart Key,1806200,32014503900,Analog,Analog,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,625
753,753,Skoda,Superb,Style 1.8 Tsi At,2779599,1798,4,FWD (Front Wheel Drive),66,Petrol,1483,4861 mm,1864,Sedan,4,14,0,1540,164,Electro-Hydraulic,All Windows,Smart Key,1806200,25012505000,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
754,754,Skoda,Superb,L & K 1.8 Tsi At,3099599,1798,4,FWD (Front Wheel Drive),66,Petrol,1483,4861 mm,1864,Sedan,4,13,0,1540,164,Electro-Hydraulic,All Windows,Smart Key,1806200,25012505000,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
755,755,Skoda,Superb,L & K 2.0 Tdi At,3349599,1968,4,FWD (Front Wheel Drive),66,Diesel,1483,4861 mm,1864,Sedan,4,18,0,1565,149,Electro-Hydraulic,All Windows,Smart Key,1774000,35015003500,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
756,756,Skoda,Superb,Style 2.0 Tdi At,3029599,1968,4,FWD (Front Wheel Drive),66,Diesel,1483,4861 mm,1864,Sedan,4,18,0,1565,149,Electro-Hydraulic,All Windows,Smart Key,1774000,35015003500,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
757,757,Skoda,Superb,Corporate Edition 1.8 Tsi At,2599599,1798,4,FWD (Front Wheel Drive),66,Petrol,1483,4861 mm,1864,Sedan,4,14,0,1540,164,Electro-Hydraulic,All Windows,Smart Key,1806200,25012505000,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
758,758,Skoda,Superb,Corporate Edition 2.0 Tdi At,2849599,1968,4,FWD (Front Wheel Drive),66,Diesel,1483,4861 mm,1864,Sedan,4,18,0,1565,149,Electro-Hydraulic,All Windows,Smart Key,1774000,35015003500,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,625
759,759,Volvo,V40,Kinetic,2769000,1984,5,FWD (Front Wheel Drive),60,Diesel,1420,4369 mm,2041,Hatchback,5,16,0,1500,133,Electric Power,All Windows,Remote,150150,35015002750,Digital,Digital,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,324
760,760,Volvo,V40,R Design,3191000,1984,5,FWD (Front Wheel Drive),60,Diesel,1420,4369 mm,2041,Hatchback,5,16,0,1500,133,Electric Power,All Windows,Smart Key,1503500,35015002750,Digital,Digital,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,324
761,761,Toyota,Fortuner,2.8 4X2 At,3205000,2755,4,RWD (Rear Wheel Drive),80,Diesel,1835,4795 mm,1855,SUV,5,12,0,1970,220,Electric Power,All Windows,Smart Key,1773400,45016002400,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,296
762,762,Toyota,Fortuner,2.8 4X2 Mt,3019000,2755,4,RWD (Rear Wheel Drive),80,Diesel,1835,4795 mm,1855,SUV,5,14,0,1970,220,Electric Power,All Windows,Smart Key,1773400,42016002400,Digital,Analog,Analog,7,Manual,CD/MP3/DVD Player with USB & Aux-in,296
763,763,Toyota,Fortuner,2.8 4X4 Mt,3216000,2755,4,4WD,80,Diesel,1835,4795 mm,1855,SUV,5,14,0,0,0,Electric Power,All Windows,Smart Key,1773400,42016002400,Digital,Analog,Analog,7,Manual,CD Player with USB & Aux-in,0
764,764,Toyota,Fortuner,2.8 4X4 At,3395000,2755,4,4WD,80,Diesel,1835,4795 mm,1855,SUV,5,12,0,0,0,Electric Power,All Windows,Smart Key,1773400,45016002400,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,0
765,765,Toyota,Fortuner,2.7 4X2 At,2977000,2694,4,RWD (Rear Wheel Drive),80,Petrol,1835,4795 mm,1855,SUV,5,10,0,0,0,Electric Power,All Windows,Smart Key,1665200,2454000,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,0
766,766,Toyota,Fortuner,2.7 4X2 Mt,2818000,2694,4,RWD (Rear Wheel Drive),80,Petrol,1835,4795 mm,1855,SUV,5,10,0,0,0,Electric Power,All Windows,Smart Key,1665200,2454000,Digital,Analog,Analog,7,Manual,CD/MP3/DVD Player with USB & Aux-in,0
767,767,Toyota,Fortuner,Trd Celebratory Edition,3420000,2755,4,RWD (Rear Wheel Drive),80,Diesel,1835,4795 mm,1855,SUV,5,12,0,1970,220,Electric Power,All Windows,Smart Key,1773400,45016002400,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,296
768,768,Ford,Endeavour,3.2L 4X4 At Titanium Plus,3470000,3198,5,AWD (All Wheel Drive),80,Diesel,1837,4903 mm,1869,SUV,5,10,0,2394,225,Hydraulic Power,All Windows,Smart Key,2003000,47017502500,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,430
769,769,Ford,Endeavour,2.2L 4X2 At Titanium Plus,3233000,2198,4,RWD (Rear Wheel Drive),80,Diesel,1837,4903 mm,1869,SUV,5,12,0,2238,225,Hydraulic Power,All Windows,Smart Key,1603200,38516002500,Digital,Analog,Analog,7,Automatic,CD Player with USB & Aux-in,430
770,770,Ford,Endeavour,2.2L 4X2 Mt Titanium,2920000,2198,4,RWD (Rear Wheel Drive),80,Diesel,1837,4903 mm,1869,SUV,5,12,0,2238,225,Hydraulic Power,All Windows,Smart Key,1603200,38516002500,Digital,Analog,Analog,7,Manual,CD Player with USB & Aux-in,430
771,771,Mini,Cooper 3 Door,Cooper D,2990000,1496,3,FWD (Front Wheel Drive),44,Diesel,1414,3821 mm,1727,Hatchback,3,21,0,1245,0,0,Only Front Windows,0,1164000,27017502250,0,0,Yes,4,Automatic,CD Player with USB & Aux-in,211
772,772,Mini,Cooper 3 Door,Cooper S,3420000,1998,4,FWD (Front Wheel Drive),44,Petrol,1414,3850 mm,1727,Hatchback,3,15,0,1250,0,Electric Power,Only Front Windows,0,19250006000,28012504600,Yes,Analog,Yes,5,Automatic,CD Player with USB & Aux-in,211
773,773,Skoda,Kodiaq Scout,2.0 Tdi At,3399000,1968,4,4WD,63,Diesel,1665,4697 mm,1882,SUV,5,16,0,1799,188,Electric Power,All Windows,Remote,148,340,Analog,Digital,Analog,7,Automatic,USB & Aux-in,270
774,774,Bmw,X1,Sdrive20D Expedition,3520000,1995,4,AWD (All Wheel Drive),51,Diesel,1612,4439 mm,2060,"Crossover, SUV",5,20,0,0,165,Electric Power,All Windows,Smart Key,1904000,40017502500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,420
775,775,Bmw,X1,Sdrive20D Xline,3930000,1995,4,AWD (All Wheel Drive),51,Diesel,1612,4439 mm,2058,"SUV, Crossover",5,20,0,0,165,Electric Power,All Windows,Smart Key,1904000,40017502500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,420
776,776,Bmw,X1,Xdrive20D M Sport,4570000,1995,4,AWD (All Wheel Drive),51,Diesel,1612,4439 mm,2058,"SUV, Crossover",5,20,0,0,165,Electric Power,All Windows,Smart Key,1904000,40017502500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,420
777,777,Bmw,X1,Sdrive20D M Sport,4240000,1995,4,RWD (Rear Wheel Drive),61,Diesel,1545,4477 mm,2058,SUV,5,17,0,1670,179,Electric Power,All Windows,Smart Key,1874000,40017502500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,419
778,778,Bmw,X1,Sdrive20I Xline,3830000,1998,4,AWD (All Wheel Drive),51,Petrol,1612,4439 mm,1821,"Crossover, SUV",5,16,0,0,165,Electric Power,All Windows,Smart Key,1925000,28013504600,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,420
779,779,Volvo,S60,Polestar,5602000,1969,4,FWD (Front Wheel Drive),67,Petrol,1484,4635 mm,2097,Sedan,4,0,0,1661,136,Electric Power,All Windows,Yes,3725700,47021004800,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,380
780,780,Volvo,S60,Momentum,3850500,1984,5,FWD (Front Wheel Drive),675,Diesel,1484,4635 mm,1865,Sedan,4,21,0,1665,136,Electro-Hydraulic,All Windows,Remote,181,400,Digital,Digital,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,380
781,781,Bmw,3-Series,320D Sport,4140000,1995,4,RWD (Rear Wheel Drive),40,Diesel,1429,4633 mm,1811,Sedan,5,19,0,1590,157,Electric Power,All Windows,Smart Key,190400,4001750,Digital,"Analog, Digital",Analog,5,Automatic,CD Player with USB & Aux-in,480
782,782,Bmw,3-Series,320D Luxury Line,4690000,1995,4,RWD (Rear Wheel Drive),40,Diesel,1429,4633 mm,1811,Sedan,5,19,0,1590,157,Electric Power,All Windows,Smart Key,190400,4001750,Digital,"Analog, Digital",Analog,5,Automatic,CD Player with USB & Aux-in,480
783,783,Bmw,3-Series,330I M Sport,4790000,1998,4,RWD (Rear Wheel Drive),59,Petrol,1429,4633 mm,1811,Sedan,5,16,0,1595,157,Electric Power,All Windows,Smart Key,258500,4001550,Digital,"Analog, Digital",Analog,5,Automatic,CD Player with USB & Aux-in,480
784,784,Volvo,S60 Cross Country,D4,4426500,2400,5,AWD (All Wheel Drive),67,Diesel,1539,4637 mm,2097,"Sedan, Crossover",4,19,0,1776,201,Electro-Hydraulic,All Windows,Smart Key,1904000,42015003000,Digital,Digital,Analog,4,Automatic,CD/MP3/DVD Player with USB & Aux-in,380
785,785,Audi,Q5,35 Tdi Premium Plus,5021200,1968,4,FWD (Front Wheel Drive),64,Diesel,1608,4388 mm,1831,SUV,5,16,0,1585,170,Electric Power,All Windows,Smart Key,19038004000,40017502500,Digital,Analog,Analog,5,Automatic,DVD Player with USB & Aux-in,460
786,786,Audi,Q5,35 Tdi Technology,5621200,1968,4,AWD (All Wheel Drive),64,Diesel,1608,4388 mm,1831,SUV,5,15,0,1585,170,Electric Power,All Windows,Smart Key,19038004000,40017502500,Digital,Analog,Analog,5,Automatic,DVD Player with USB & Aux-in,460
787,787,Audi,Q5,45 Tfsi Premium Plus,5021200,1984,6,AWD (All Wheel Drive),70,Petrol,1659,4663 mm,1898,SUV,5,12,0,1955,200,Electric Power,All Windows,Smart Key,248,370,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,550
788,788,Audi,Q5,45 Tfsi Technology,5621200,1984,6,AWD (All Wheel Drive),70,Petrol,1659,4663 mm,1898,SUV,5,12,0,1955,200,Electric Power,All Windows,Smart Key,248,370,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,550
789,789,Land Rover Rover,Range Evoque,S,5494000,1999,4,AWD (All Wheel Drive),0,Diesel,1649,4371 mm,1996,SUV,5,15,0,1915,210,Electro-Hydraulic,All Windows,Smart Key,1794000,43017502500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,0
790,790,Land Rover Rover,Range Evoque,Se R-Dynamic,5985000,1999,4,AWD (All Wheel Drive),0,Diesel,1649,4371 mm,1996,SUV,5,15,0,1915,210,Electro-Hydraulic,All Windows,Smart Key,1794000,43017502500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,0
791,791,Land Rover Rover,Range Evoque,S Petrol,5494000,1997,4,AWD (All Wheel Drive),0,Petrol,1649,4371 mm,1996,SUV,5,0,0,1929,210,Electro-Hydraulic,All Windows,Smart Key,2455500,36515004500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,0
792,792,Land Rover Rover,Range Evoque,Se R-Dynamic Petrol,5985000,1997,4,AWD (All Wheel Drive),0,Petrol,1649,4371 mm,1996,SUV,5,0,0,1929,210,Electro-Hydraulic,All Windows,Smart Key,2455500,36515004500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,0
793,793,0,Mercedes-Benz E-Class,E200,5861062,1991,4,RWD (Rear Wheel Drive),80,Petrol,1494,5063 mm,1860,Sedan,4,12,0,0,0,Electro-Hydraulic,All Windows,Smart Key,1845500,30012004000,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
794,794,0,Mercedes-Benz E-Class,E350 D,7285332,2987,6,RWD (Rear Wheel Drive),80,Diesel,1494,5063 mm,1860,Sedan,4,14,0,0,155,Electric Power,All Windows,Smart Key,26873800,6201600,Analog,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
795,795,0,Mercedes-Benz E-Class,E220D,5964321,2987,6,RWD (Rear Wheel Drive),80,Diesel,1494,5063 mm,1860,Sedan,4,14,0,0,155,Electric Power,All Windows,Smart Key,26873800,6201600,Analog,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
796,796,0,Mercedes-Benz E-Class,E 63 S Amg,15000000,5461,8,AWD (All Wheel Drive),80,Petrol,1474,4879 mm,1854,Sedan,4,85,0,1845,155,Electric Power,All Windows,0,5495500,72017505250,0,0,Yes,4,Automatic,CD/MP3 Player,540
797,797,0,Mercedes-Benz E-Class,E200 Expression,5750000,1991,4,RWD (Rear Wheel Drive),80,Petrol,1494,5063 mm,1860,Sedan,4,12,0,0,0,Electro-Hydraulic,All Windows,Smart Key,1845500,30012004000,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
798,798,0,Mercedes-Benz E-Class,E200 Exclusive,6150000,1991,4,RWD (Rear Wheel Drive),80,Petrol,1494,5063 mm,1860,Sedan,4,12,0,0,0,Electro-Hydraulic,All Windows,Smart Key,1845500,30012004000,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
799,799,0,Mercedes-Benz E-Class,E220D Expression,5850000,2987,6,RWD (Rear Wheel Drive),80,Diesel,1494,5063 mm,1860,Sedan,4,14,0,0,155,Electric Power,All Windows,Smart Key,26873800,6201600,Analog,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
800,800,0,Mercedes-Benz E-Class,E220D Exclusive,6250000,2987,6,RWD (Rear Wheel Drive),80,Diesel,1494,5063 mm,1860,Sedan,4,14,0,0,155,Electric Power,All Windows,Smart Key,26873800,6201600,Analog,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,540
801,801,Volvo,Xc60,Inscription D5,5990000,1969,5,AWD (All Wheel Drive),70,Diesel,1658,4688 mm,1902,SUV,5,18,0,1879,209,Electric Power,All Windows,Smart Key,2334250,4801750,Digital,Digital,Analog,5,Automatic,DVD Player with USB & Aux-in,495
802,802,Bmw,X4,Xdrive20D M Sport X,6060000,1995,4,AWD (All Wheel Drive),60,Diesel,1621,4752 mm,1918,SUV,5,16,0,1740,498,Electric Power,All Windows,Smart Key,1884000,4001750,Yes,Yes,Yes,5,Automatic,CD/MP3 Player,140
803,803,Bmw,X4,Xdrive30D M Sport X,6590000,2993,6,AWD (All Wheel Drive),68,Diesel,1621,4752 mm,1918,SUV,5,16,0,1820,498,Electric Power,All Windows,Smart Key,2654000,62020002500,Yes,Yes,Yes,5,Automatic,CD/MP3 Player,140
804,804,Bmw,X4,Xdrive30I M Sport X,6350000,1998,6,AWD (All Wheel Drive),68,Petrol,1621,4752 mm,1918,SUV,5,13,0,1820,498,Electric Power,All Windows,Smart Key,2485200,3501450,Yes,Yes,Yes,5,Automatic,CD/MP3 Player,140
805,805,Jeep,Wrangler,Unlimited,6394000,1999,4,AWD (All Wheel Drive),85,Petrol,1838,4882 mm,1877,SUV,5,84,0,0,215,Electric Power,All Windows,Remote,2686350,4004300,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,0
806,806,0,Mercedes-Benz C-Class Cabriolet,C300,6426497,1991,4,RWD (Rear Wheel Drive),60,Petrol,1409,4686 mm,1810,Convertible,2,0,0,0,0,Electric Power,Only Front Windows,Smart Key,25858006100,37018004000,Analog,Analog,Analog,4,Automatic,CD/MP3/DVD Player with USB & Aux-in,0
807,807,Bmw,Z4 Roadster,Sdrive 20I,6490000,1998,4,RWD (Rear Wheel Drive),52,Petrol,1304,4324 mm,2024,"Sports, Convertible",2,76,0,1495,0,Electric Power,All Windows,Smart Key,19745006500,32014502000,Yes,Digital,Yes,2,Automatic,CD Player with USB & Aux-in,281
808,808,Bmw,Z4 Roadster,M 40I,7890000,2998,6,RWD (Rear Wheel Drive),52,Petrol,1304,4324 mm,1459,"Sports, Convertible",2,76,0,1610,0,Electric Power,All Windows,Smart Key,34050006000,50016004500,Yes,Yes,Yes,2,Automatic,CD Player with USB & Aux-in,281
809,809,0,Mercedes-Benz V-Class,Expression Elwb,6840000,2143,4,RWD (Rear Wheel Drive),93,Diesel,1880,5370 mm,1928,MUV,5,0,0,0,0,Yes,All Windows,Smart Key,1633800,38014002400,Yes,Digital,Yes,7,Automatic,CD Player with USB & Aux-in,0
810,810,0,Mercedes-Benz V-Class,Exclusive Lwb,8190000,2143,4,RWD (Rear Wheel Drive),93,Diesel,1880,5140 mm,1928,MUV,5,0,0,0,0,Yes,All Windows,Smart Key,1633800,38014002400,Yes,Yes,Yes,6,Automatic,CD Player with USB & Aux-in,0
811,811,0,Mercedes-Benz V-Class,Elite,11000000,1950,4,RWD (Rear Wheel Drive),70,Diesel,1901,5140 mm,1928,MPV,5,0,0,0,0,Electro-Hydraulic,All Windows,Smart Key,1634200,3802400,Digital,Digital,Digital,6,Automatic,DVD Player with USB & Aux-in,0
812,812,Audi,Q7,45 Tdi Premium Plus,7221500,2967,6,AWD (All Wheel Drive),75,Diesel,1740,5052 mm,1968,SUV,5,14,0,2330,200,Electric Power,All Windows,Smart Key,2494500,60015003000,Digital,Digital,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,295
813,813,Audi,Q7,45 Tdi Technology Pack,8021500,2967,6,AWD (All Wheel Drive),75,Diesel,1740,5052 mm,1968,SUV,5,14,0,2330,200,Electric Power,All Windows,Smart Key,2494500,60015003000,Digital,Digital,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,295
814,814,Audi,Q7,40 Tfsi Quattro Premium Plus,6921500,1984,6,AWD (All Wheel Drive),75,Petrol,1740,5052 mm,1968,SUV,5,11,0,2330,200,Electric Power,All Windows,Smart Key,2524500,37016004500,Digital,Digital,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,295
815,815,Audi,Q7,40 Tfsi Quattro Technology Pack,7621500,1984,6,AWD (All Wheel Drive),75,Petrol,1740,5052 mm,1968,SUV,5,0,0,2330,200,Electric Power,All Windows,Smart Key,25250006000,37016004500,Digital,Digital,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,295
816,816,Audi,Q7,45 Tdi Black Styling,8111500,2967,6,AWD (All Wheel Drive),75,Diesel,1740,5052 mm,1968,SUV,5,14,0,2330,200,Electric Power,All Windows,Smart Key,2494500,60015003000,Digital,Digital,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,295
817,817,Audi,Q7,40 Tfsi Quattro Black Styling,7711500,1984,6,AWD (All Wheel Drive),75,Petrol,1740,5052 mm,1968,SUV,5,0,0,2330,200,Electric Power,All Windows,Smart Key,25250006000,37016004500,Digital,Digital,Analog,7,Automatic,CD/MP3/DVD Player with USB & Aux-in,295
818,818,Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,6952964,1998,4,4WD,0,Petrol,1609,4370 mm,1900,Convertible,5,15,0,2013,0,Electric Power,All Windows,Smart Key,2405500,3401500,Digital,Analog,Analog,4,Automatic,CD Player with USB & Aux-in,251
819,819,Land Rover Rover,Range Velar,2.0 Diesel R-Dynamic S,7246802,1999,4,4WD,0,Diesel,1665,4797 mm,2145,SUV,5,15,0,0,0,Electric Power,All Windows,Smart Key,1794000,43017502500,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,0
